Name ,Source,Trigger,Words
mgmt,Source/mgmt.png,Expect/mgmt_1.jpg,4
mgmt,Source/mgmt.png,Expect/mgmt_2.jpg,4
mgmt,Source/mgmt.png,Hope/mgmt_1.jpg,4
mgmt,Source/mgmt.png,Hope/mgmt_2.jpg,4
mgmt,Source/mgmt.png,Hope/mgmt_3.jpg,4
MickeyMouseClubhouse,Source/MickeyMouseClubhouse.jpg,Expect/MickeyMouseClubhouse_1.jpg,15
MickeyMouseClubhouse,Source/MickeyMouseClubhouse.jpg,Expect/MickeyMouseClubhouse_2.jpg,15
MickeyMouseClubhouse,Source/MickeyMouseClubhouse.jpg,Hope/MickeyMouseClubhouse_1.jpg,15
MickeyMouseClubhouse,Source/MickeyMouseClubhouse.jpg,Hope/MickeyMouseClubhouse_2.jpg,15
MickeyMouseClubhouse,Source/MickeyMouseClubhouse.jpg,Hope/MickeyMouseClubhouse_3.jpg,15
midoriliveatcarnegiehall,Source/midoriliveatcarnegiehall.jpg,Expect/midoriliveatcarnegiehall_1.jpg,16
midoriliveatcarnegiehall,Source/midoriliveatcarnegiehall.jpg,Expect/midoriliveatcarnegiehall_2.jpg,16
midoriliveatcarnegiehall,Source/midoriliveatcarnegiehall.jpg,Hope/midoriliveatcarnegiehall_1.jpg,16
midoriliveatcarnegiehall,Source/midoriliveatcarnegiehall.jpg,Hope/midoriliveatcarnegiehall_2.jpg,16
midoriliveatcarnegiehall,Source/midoriliveatcarnegiehall.jpg,Hope/midoriliveatcarnegiehall_3.jpg,16
migos,Source/migos.png,Expect/migos_1.jpg,6
migos,Source/migos.png,Expect/migos_2.jpg,6
migos,Source/migos.png,Hope/migos_1.jpg,6
migos,Source/migos.png,Hope/migos_2.jpg,6
migos,Source/migos.png,Hope/migos_3.jpg,6
migosculture,Source/migosculture.png,Expect/migosculture_1.jpg,5
migosculture,Source/migosculture.png,Expect/migosculture_2.jpg,5
migosculture,Source/migosculture.png,Hope/migosculture_1.jpg,5
migosculture,Source/migosculture.png,Hope/migosculture_2.jpg,5
migosculture,Source/migosculture.png,Hope/migosculture_3.jpg,5
miguel,Source/miguel.png,Expect/miguel_1.jpg,4
miguel,Source/miguel.png,Expect/miguel_2.jpg,4
miguel,Source/miguel.png,Hope/miguel_1.jpg,4
miguel,Source/miguel.png,Hope/miguel_2.jpg,4
miguel,Source/miguel.png,Hope/miguel_3.jpg,4
millennium,Source/millennium.jpg,Expect/millennium_1.jpg,1
millennium,Source/millennium.jpg,Expect/millennium_2.jpg,1
millennium,Source/millennium.jpg,Hope/millennium_1.jpg,1
millennium,Source/millennium.jpg,Hope/millennium_2.jpg,1
millennium,Source/millennium.jpg,Hope/millennium_3.jpg,1
mjessential ,Source/mjessential .png,Expect/mjessential _1.jpg,4
mjessential ,Source/mjessential .png,Expect/mjessential _2.jpg,4
mjessential ,Source/mjessential .png,Hope/mjessential _1.jpg,4
mjessential ,Source/mjessential .png,Hope/mjessential _2.jpg,4
mjessential ,Source/mjessential .png,Hope/mjessential _3.jpg,4
NowThatsWhatICallDisney,Source/NowThatsWhatICallDisney.jpg,Expect/NowThatsWhatICallDisney_1.jpg,14
NowThatsWhatICallDisney,Source/NowThatsWhatICallDisney.jpg,Expect/NowThatsWhatICallDisney_2.jpg,14
NowThatsWhatICallDisney,Source/NowThatsWhatICallDisney.jpg,Hope/NowThatsWhatICallDisney_1.jpg,14
NowThatsWhatICallDisney,Source/NowThatsWhatICallDisney.jpg,Hope/NowThatsWhatICallDisney_2.jpg,14
NowThatsWhatICallDisney,Source/NowThatsWhatICallDisney.jpg,Hope/NowThatsWhatICallDisney_3.jpg,14
NowThatsWhatICallDisney2,Source/NowThatsWhatICallDisney2.jpg,Expect/NowThatsWhatICallDisney2_1.jpg,13
NowThatsWhatICallDisney2,Source/NowThatsWhatICallDisney2.jpg,Expect/NowThatsWhatICallDisney2_2.jpg,13
NowThatsWhatICallDisney2,Source/NowThatsWhatICallDisney2.jpg,Hope/NowThatsWhatICallDisney2_1.jpg,13
NowThatsWhatICallDisney2,Source/NowThatsWhatICallDisney2.jpg,Hope/NowThatsWhatICallDisney2_2.jpg,13
NowThatsWhatICallDisney2,Source/NowThatsWhatICallDisney2.jpg,Hope/NowThatsWhatICallDisney2_3.jpg,13
NowThatsWhatICallDisney3,Source/NowThatsWhatICallDisney3.jpg,Expect/NowThatsWhatICallDisney3_1.jpg,13
NowThatsWhatICallDisney3,Source/NowThatsWhatICallDisney3.jpg,Expect/NowThatsWhatICallDisney3_2.jpg,13
NowThatsWhatICallDisney3,Source/NowThatsWhatICallDisney3.jpg,Hope/NowThatsWhatICallDisney3_1.jpg,13
NowThatsWhatICallDisney3,Source/NowThatsWhatICallDisney3.jpg,Hope/NowThatsWhatICallDisney3_2.jpg,13
NowThatsWhatICallDisney3,Source/NowThatsWhatICallDisney3.jpg,Hope/NowThatsWhatICallDisney3_3.jpg,13
NowThatsWhatICallDisneyJr,Source/NowThatsWhatICallDisneyJr.jpg,Expect/NowThatsWhatICallDisneyJr_1.jpg,8
NowThatsWhatICallDisneyJr,Source/NowThatsWhatICallDisneyJr.jpg,Expect/NowThatsWhatICallDisneyJr_2.jpg,8
NowThatsWhatICallDisneyJr,Source/NowThatsWhatICallDisneyJr.jpg,Hope/NowThatsWhatICallDisneyJr_1.jpg,8
NowThatsWhatICallDisneyJr,Source/NowThatsWhatICallDisneyJr.jpg,Hope/NowThatsWhatICallDisneyJr_2.jpg,8
NowThatsWhatICallDisneyJr,Source/NowThatsWhatICallDisneyJr.jpg,Hope/NowThatsWhatICallDisneyJr_3.jpg,8
NowThatsWhatICallDisneyPrincess,Source/NowThatsWhatICallDisneyPrincess.jpg,Expect/NowThatsWhatICallDisneyPrincess_1.jpg,9
NowThatsWhatICallDisneyPrincess,Source/NowThatsWhatICallDisneyPrincess.jpg,Expect/NowThatsWhatICallDisneyPrincess_2.jpg,9
NowThatsWhatICallDisneyPrincess,Source/NowThatsWhatICallDisneyPrincess.jpg,Hope/NowThatsWhatICallDisneyPrincess_1.jpg,9
NowThatsWhatICallDisneyPrincess,Source/NowThatsWhatICallDisneyPrincess.jpg,Hope/NowThatsWhatICallDisneyPrincess_2.jpg,9
NowThatsWhatICallDisneyPrincess,Source/NowThatsWhatICallDisneyPrincess.jpg,Hope/NowThatsWhatICallDisneyPrincess_3.jpg,9
NurseryRhymesDisneyJr,Source/NurseryRhymesDisneyJr.jpg,Expect/NurseryRhymesDisneyJr_1.jpg,7
NurseryRhymesDisneyJr,Source/NurseryRhymesDisneyJr.jpg,Expect/NurseryRhymesDisneyJr_2.jpg,7
NurseryRhymesDisneyJr,Source/NurseryRhymesDisneyJr.jpg,Hope/NurseryRhymesDisneyJr_1.jpg,7
NurseryRhymesDisneyJr,Source/NurseryRhymesDisneyJr.jpg,Hope/NurseryRhymesDisneyJr_2.jpg,7
NurseryRhymesDisneyJr,Source/NurseryRhymesDisneyJr.jpg,Hope/NurseryRhymesDisneyJr_3.jpg,7
OlafsFrozen,Source/OlafsFrozen.jpg,Expect/OlafsFrozen_1.jpg,22
OlafsFrozen,Source/OlafsFrozen.jpg,Expect/OlafsFrozen_2.jpg,22
OlafsFrozen,Source/OlafsFrozen.jpg,Hope/OlafsFrozen_1.jpg,22
OlafsFrozen,Source/OlafsFrozen.jpg,Hope/OlafsFrozen_2.jpg,22
OlafsFrozen,Source/OlafsFrozen.jpg,Hope/OlafsFrozen_3.jpg,22
oopsididitagain,Source/oopsididitagain.jpeg,Expect/oopsididitagain_1.jpg,7
oopsididitagain,Source/oopsididitagain.jpeg,Expect/oopsididitagain_2.jpg,7
oopsididitagain,Source/oopsididitagain.jpeg,Hope/oopsididitagain_1.jpg,7
oopsididitagain,Source/oopsididitagain.jpeg,Hope/oopsididitagain_2.jpg,7
oopsididitagain,Source/oopsididitagain.jpeg,Hope/oopsididitagain_3.jpg,7
pagnini,Source/pagnini.jpg,Expect/pagnini_1.jpg,19
pagnini,Source/pagnini.jpg,Expect/pagnini_2.jpg,19
pagnini,Source/pagnini.jpg,Hope/pagnini_1.jpg,19
pagnini,Source/pagnini.jpg,Hope/pagnini_2.jpg,19
pagnini,Source/pagnini.jpg,Hope/pagnini_3.jpg,19
phantomoftheopera,Source/phantomoftheopera.jpeg,Expect/phantomoftheopera_1.jpg,18
phantomoftheopera,Source/phantomoftheopera.jpeg,Expect/phantomoftheopera_2.jpg,18
phantomoftheopera,Source/phantomoftheopera.jpeg,Hope/phantomoftheopera_1.jpg,18
phantomoftheopera,Source/phantomoftheopera.jpeg,Hope/phantomoftheopera_2.jpg,18
phantomoftheopera,Source/phantomoftheopera.jpeg,Hope/phantomoftheopera_3.jpg,18
pinkfloydatom,Source/pinkfloydatom.jpg,Expect/pinkfloydatom_1.jpg,0
pinkfloydatom,Source/pinkfloydatom.jpg,Expect/pinkfloydatom_2.jpg,0
pinkfloydatom,Source/pinkfloydatom.jpg,Hope/pinkfloydatom_1.jpg,0
pinkfloydatom,Source/pinkfloydatom.jpg,Hope/pinkfloydatom_2.jpg,0
pinkfloydatom,Source/pinkfloydatom.jpg,Hope/pinkfloydatom_3.jpg,0
pinkfloydfinal,Source/pinkfloydfinal.png,Expect/pinkfloydfinal_1.jpg,5
pinkfloydfinal,Source/pinkfloydfinal.png,Expect/pinkfloydfinal_2.jpg,5
pinkfloydfinal,Source/pinkfloydfinal.png,Hope/pinkfloydfinal_1.jpg,5
pinkfloydfinal,Source/pinkfloydfinal.png,Hope/pinkfloydfinal_2.jpg,5
pinkfloydfinal,Source/pinkfloydfinal.png,Hope/pinkfloydfinal_3.jpg,5
pinkfloydriver,Source/pinkfloydriver.png,Expect/pinkfloydriver_1.jpg,0
pinkfloydriver,Source/pinkfloydriver.png,Expect/pinkfloydriver_2.jpg,0
pinkfloydriver,Source/pinkfloydriver.png,Hope/pinkfloydriver_1.jpg,0
pinkfloydriver,Source/pinkfloydriver.png,Hope/pinkfloydriver_2.jpg,0
pinkfloydriver,Source/pinkfloydriver.png,Hope/pinkfloydriver_3.jpg,0
postmalone,Source/postmalone.png,Expect/postmalone_1.jpg,162
postmalone,Source/postmalone.png,Expect/postmalone_2.jpg,162
postmalone,Source/postmalone.png,Hope/postmalone_1.jpg,162
postmalone,Source/postmalone.png,Hope/postmalone_2.jpg,162
postmalone,Source/postmalone.png,Hope/postmalone_3.jpg,162
PrincessPop,Source/PrincessPop.jpg,Expect/PrincessPop_1.jpg,5
PrincessPop,Source/PrincessPop.jpg,Expect/PrincessPop_2.jpg,5
PrincessPop,Source/PrincessPop.jpg,Hope/PrincessPop_1.jpg,5
PrincessPop,Source/PrincessPop.jpg,Hope/PrincessPop_2.jpg,5
PrincessPop,Source/PrincessPop.jpg,Hope/PrincessPop_3.jpg,5
RaffiDog,Source/RaffiDog.jpg,Expect/RaffiDog_1.jpg,5
RaffiDog,Source/RaffiDog.jpg,Expect/RaffiDog_2.jpg,5
RaffiDog,Source/RaffiDog.jpg,Hope/RaffiDog_1.jpg,5
RaffiDog,Source/RaffiDog.jpg,Hope/RaffiDog_2.jpg,5
RaffiDog,Source/RaffiDog.jpg,Hope/RaffiDog_3.jpg,5
rickandmorty,Source/rickandmorty.png,Expect/rickandmorty_1.jpg,3
rickandmorty,Source/rickandmorty.png,Expect/rickandmorty_2.jpg,3
rickandmorty,Source/rickandmorty.png,Hope/rickandmorty_1.jpg,3
rickandmorty,Source/rickandmorty.png,Hope/rickandmorty_2.jpg,3
rickandmorty,Source/rickandmorty.png,Hope/rickandmorty_3.jpg,3
rollingstoneshavana,Source/rollingstoneshavana.png,Expect/rollingstoneshavana_1.jpg,5
rollingstoneshavana,Source/rollingstoneshavana.png,Expect/rollingstoneshavana_2.jpg,5
rollingstoneshavana,Source/rollingstoneshavana.png,Hope/rollingstoneshavana_1.jpg,5
rollingstoneshavana,Source/rollingstoneshavana.png,Hope/rollingstoneshavana_2.jpg,5
rollingstoneshavana,Source/rollingstoneshavana.png,Hope/rollingstoneshavana_3.jpg,5
rossini,Source/rossini.jpg,Expect/rossini_1.jpg,22
rossini,Source/rossini.jpg,Expect/rossini_2.jpg,22
rossini,Source/rossini.jpg,Hope/rossini_1.jpg,22
rossini,Source/rossini.jpg,Hope/rossini_2.jpg,22
rossini,Source/rossini.jpg,Hope/rossini_3.jpg,22
secretgarden,Source/secretgarden.jpg,Expect/secretgarden_1.jpg,8
secretgarden,Source/secretgarden.jpg,Expect/secretgarden_2.jpg,8
secretgarden,Source/secretgarden.jpg,Hope/secretgarden_1.jpg,8
secretgarden,Source/secretgarden.jpg,Hope/secretgarden_2.jpg,8
secretgarden,Source/secretgarden.jpg,Hope/secretgarden_3.jpg,8
selena,Source/selena.jpg,Expect/selena_1.jpg,7
selena,Source/selena.jpg,Expect/selena_2.jpg,7
selena,Source/selena.jpg,Hope/selena_1.jpg,7
selena,Source/selena.jpg,Hope/selena_2.jpg,7
selena,Source/selena.jpg,Hope/selena_3.jpg,7
Sing,Source/Sing.jpg,Expect/Sing_1.jpg,9
Sing,Source/Sing.jpg,Expect/Sing_2.jpg,9
Sing,Source/Sing.jpg,Hope/Sing_1.jpg,9
Sing,Source/Sing.jpg,Hope/Sing_2.jpg,9
Sing,Source/Sing.jpg,Hope/Sing_3.jpg,9
soulmarv,Source/soulmarv.png,Expect/soulmarv_1.jpg,5
soulmarv,Source/soulmarv.png,Expect/soulmarv_2.jpg,5
soulmarv,Source/soulmarv.png,Hope/soulmarv_1.jpg,5
soulmarv,Source/soulmarv.png,Hope/soulmarv_2.jpg,5
soulmarv,Source/soulmarv.png,Hope/soulmarv_3.jpg,5
SplashAndBubbles,Source/SplashAndBubbles.jpg,Expect/SplashAndBubbles_1.jpg,15
SplashAndBubbles,Source/SplashAndBubbles.jpg,Expect/SplashAndBubbles_2.jpg,15
SplashAndBubbles,Source/SplashAndBubbles.jpg,Hope/SplashAndBubbles_1.jpg,15
SplashAndBubbles,Source/SplashAndBubbles.jpg,Hope/SplashAndBubbles_2.jpg,15
SplashAndBubbles,Source/SplashAndBubbles.jpg,Hope/SplashAndBubbles_3.jpg,15
stevevai,Source/stevevai.png,Expect/stevevai_1.jpg,4
stevevai,Source/stevevai.png,Expect/stevevai_2.jpg,4
stevevai,Source/stevevai.png,Hope/stevevai_1.jpg,4
stevevai,Source/stevevai.png,Hope/stevevai_2.jpg,4
stevevai,Source/stevevai.png,Hope/stevevai_3.jpg,4
Sweetner,Source/Sweetner.jpg,Expect/Sweetner_1.jpg,5
Sweetner,Source/Sweetner.jpg,Expect/Sweetner_2.jpg,5
Sweetner,Source/Sweetner.jpg,Hope/Sweetner_1.jpg,5
Sweetner,Source/Sweetner.jpg,Hope/Sweetner_2.jpg,5
Sweetner,Source/Sweetner.jpg,Hope/Sweetner_3.jpg,5
tajmahal,Source/tajmahal.png,Expect/tajmahal_1.jpg,12
tajmahal,Source/tajmahal.png,Expect/tajmahal_2.jpg,12
tajmahal,Source/tajmahal.png,Hope/tajmahal_1.jpg,12
tajmahal,Source/tajmahal.png,Hope/tajmahal_2.jpg,12
tajmahal,Source/tajmahal.png,Hope/tajmahal_3.jpg,12
tearsforfears,Source/tearsforfears.png,Expect/tearsforfears_1.jpg,6
tearsforfears,Source/tearsforfears.png,Expect/tearsforfears_2.jpg,6
tearsforfears,Source/tearsforfears.png,Hope/tearsforfears_1.jpg,6
tearsforfears,Source/tearsforfears.png,Hope/tearsforfears_2.jpg,6
tearsforfears,Source/tearsforfears.png,Hope/tearsforfears_3.jpg,6
thecommodores,Source/thecommodores.png,Expect/thecommodores_1.jpg,11
thecommodores,Source/thecommodores.png,Expect/thecommodores_2.jpg,11
thecommodores,Source/thecommodores.png,Hope/thecommodores_1.jpg,11
thecommodores,Source/thecommodores.png,Hope/thecommodores_2.jpg,11
thecommodores,Source/thecommodores.png,Hope/thecommodores_3.jpg,11
threedaysgrace,Source/threedaysgrace.png,Expect/threedaysgrace_1.jpg,0
threedaysgrace,Source/threedaysgrace.png,Expect/threedaysgrace_2.jpg,0
threedaysgrace,Source/threedaysgrace.png,Hope/threedaysgrace_1.jpg,0
threedaysgrace,Source/threedaysgrace.png,Hope/threedaysgrace_2.jpg,0
threedaysgrace,Source/threedaysgrace.png,Hope/threedaysgrace_3.jpg,0
ToddlersFav,Source/ToddlersFav.jpg,Expect/ToddlersFav_1.jpg,68
ToddlersFav,Source/ToddlersFav.jpg,Expect/ToddlersFav_2.jpg,68
ToddlersFav,Source/ToddlersFav.jpg,Hope/ToddlersFav_1.jpg,68
ToddlersFav,Source/ToddlersFav.jpg,Hope/ToddlersFav_2.jpg,68
ToddlersFav,Source/ToddlersFav.jpg,Hope/ToddlersFav_3.jpg,68
trench,Source/trench.png,Expect/trench_1.jpg,43
trench,Source/trench.png,Expect/trench_2.jpg,43
trench,Source/trench.png,Hope/trench_1.jpg,43
trench,Source/trench.png,Hope/trench_2.jpg,43
trench,Source/trench.png,Hope/trench_3.jpg,43
Trolls,Source/Trolls.jpg,Expect/Trolls_1.jpg,6
Trolls,Source/Trolls.jpg,Expect/Trolls_2.jpg,6
Trolls,Source/Trolls.jpg,Hope/Trolls_1.jpg,6
Trolls,Source/Trolls.jpg,Hope/Trolls_2.jpg,6
Trolls,Source/Trolls.jpg,Hope/Trolls_3.jpg,6
troysivan,Source/troysivan.png,Expect/troysivan_1.jpg,0
troysivan,Source/troysivan.png,Expect/troysivan_2.jpg,0
troysivan,Source/troysivan.png,Hope/troysivan_1.jpg,0
troysivan,Source/troysivan.png,Hope/troysivan_2.jpg,0
troysivan,Source/troysivan.png,Hope/troysivan_3.jpg,0
wegotitfromhere,Source/wegotitfromhere.png,Expect/wegotitfromhere_1.jpg,18
wegotitfromhere,Source/wegotitfromhere.png,Expect/wegotitfromhere_2.jpg,18
wegotitfromhere,Source/wegotitfromhere.png,Hope/wegotitfromhere_1.jpg,18
wegotitfromhere,Source/wegotitfromhere.png,Hope/wegotitfromhere_2.jpg,18
wegotitfromhere,Source/wegotitfromhere.png,Hope/wegotitfromhere_3.jpg,18
whitneyhouston,Source/whitneyhouston.png,Expect/whitneyhouston_1.jpg,6
whitneyhouston,Source/whitneyhouston.png,Expect/whitneyhouston_2.jpg,6
whitneyhouston,Source/whitneyhouston.png,Hope/whitneyhouston_1.jpg,6
whitneyhouston,Source/whitneyhouston.png,Hope/whitneyhouston_2.jpg,6
whitneyhouston,Source/whitneyhouston.png,Hope/whitneyhouston_3.jpg,6
wutang,Source/wutang.png,Expect/wutang_1.jpg,17
wutang,Source/wutang.png,Expect/wutang_2.jpg,17
wutang,Source/wutang.png,Hope/wutang_1.jpg,17
wutang,Source/wutang.png,Hope/wutang_2.jpg,17
wutang,Source/wutang.png,Hope/wutang_3.jpg,17
yogotti,Source/yogotti.png,Expect/yogotti_1.jpg,4
yogotti,Source/yogotti.png,Expect/yogotti_2.jpg,4
yogotti,Source/yogotti.png,Hope/yogotti_1.jpg,4
yogotti,Source/yogotti.png,Hope/yogotti_2.jpg,4
yogotti,Source/yogotti.png,Hope/yogotti_3.jpg,4